cellID,flframe,cfp,yfp
78895203,2,0.038,2.924
78895203,3,0.035,2.383
78895203,4,0.028,1.582
78895203,5,0.02,0.817
78895203,6,0.013,0.282
78895203,7,0.009,-0.027
78895203,8,0.017,-0.131
78895203,9,0.024,-0.149
78895203,10,0.03,-0.13
78895203,11,0.029,-0.186
78895203,12,0.029,-0.178
78895203,13,0.03,-0.195
78895203,14,0.034,-0.124
78895203,15,0.04,0.032
78895204,-3,-0.04,3.816
78895204,-2,-0.06,2.98
78895204,-1,-0.072,2.175
78895204,0,-0.057,1.447
78895204,1,-0.032,0.762
78895212,-3,-0.168,-0.522
78895212,-2,-0.179,-1.216
78895212,-1,-0.184,-1.987
78895212,0,-0.183,-2.721
78895212,1,-0.158,-3.499
78895217,-3,-0.059,0.126
78895217,-2,-0.046,0.008
78895217,-1,-0.031,-0.172
78895217,0,-0.017,-0.323
78895217,1,-0.008,-0.596
78895217,2,-0.002,-0.966
78895217,3,0.005,-1.37
78895217,4,0.012,-1.659
78895218,-3,-0.078,1.403
78895218,-2,-0.041,2.068
78895218,-1,-0.006,2.611
78895218,0,0.029,3.107
78895218,1,0.04,2.853
78895222,-3,0.1,2.156
78895222,-2,0.08,1.914
78895222,-1,0.059,1.587
78895222,0,0.036,1.264
78895222,1,0.003,0.627
78895222,2,-0.034,-0.126
78895222,3,-0.07,-0.884
78895222,4,-0.092,-1.504
78895225,-3,-0.076,-0.573
78895225,-2,-0.041,0.194
78895225,-1,-0.008,0.877
78895225,0,0.026,1.593
78895225,1,0.043,2.039
78895225,2,0.045,2.121
78895225,3,0.038,1.929
78895226,-3,-0.152,0.433
78895226,-2,-0.125,0.895
78895226,-1,-0.097,1.362
78895226,0,-0.072,1.704
78895226,1,-0.041,2.245
78895229,-3,-0.052,0.636
78895229,-2,-0.059,0.851
78895229,-1,-0.064,0.912
78895229,0,-0.069,0.096
78895229,1,-0.067,-1.068
78895229,2,-0.054,-2.15
78895229,3,-0.031,-2.71
78895229,4,-0.001,-2.636
78895232,-3,-0.165,-1.887
78895232,-2,-0.172,-2.384
78895232,-1,-0.174,-2.943
78895232,0,-0.173,-3.461
78895232,1,-0.157,-4.078
78895232,2,-0.135,-4.675
78895235,-3,0.061,1.591
78895235,-2,0.044,1.268
78895235,-1,0.028,0.858
78895235,0,0.007,0.139
78895235,1,-0.012,-0.757
78895235,2,-0.014,-1.532
78895235,3,-0.004,-2.11
78895235,4,0.009,-2.485
78895237,-3,-0.023,1.369
78895237,-2,-0.043,0.576
78895237,-1,-0.059,-0.212
78895237,0,-0.063,-0.787
78895237,1,-0.068,-1.312
78895237,2,-0.083,-1.852
78895243,-3,-0.081,2.138
78895243,-2,-0.097,1.848
78895243,-1,-0.108,1.524
78895243,0,-0.118,1.252
78895243,1,-0.106,1.047
78895243,2,-0.078,0.752
78895243,3,-0.057,0.422
78895243,4,-0.042,0.087
78895245,-3,-0.293,-7.592
78895245,-2,-0.314,-7.77
78895245,-1,-0.331,-8.02
78895245,0,-0.331,-8.422
78895248,-3,-0.152,-0.649
78895248,-2,-0.141,-0.397
78895248,-1,-0.128,-0.294
78895248,0,-0.117,-0.285
78895248,1,-0.105,-0.854
78895248,2,-0.079,-1.405
78895248,3,-0.04,-1.29
78895248,4,0.01,-0.423
78895254,-3,-0.017,-0.015
78895254,-2,-0.05,-0.2
78895254,-1,-0.08,-0.416
78895254,0,-0.104,-0.659
78895254,1,-0.114,-0.801
78895254,2,-0.108,-0.853
78895254,3,-0.101,-0.988
78895254,4,-0.1,-1.203
78895254,5,-0.104,-1.379
78895254,6,-0.113,-1.485
78895254,7,-0.121,-1.5
78895254,8,-0.115,-1.386
78895254,9,-0.104,-1.189
78895254,10,-0.091,-0.974
78895254,11,-0.086,-0.853
78895254,12,-0.08,-0.663
78895254,13,-0.074,-0.48
78895254,14,-0.068,-0.304
78895254,15,-0.061,-0.149
78895254,16,-0.058,-0.07
78895254,17,-0.053,0.055
78895254,18,-0.049,0.25
78895258,-3,-0.128,-0.271
78895258,-2,-0.128,-0.256
78895258,-1,-0.124,-0.368
78895258,0,-0.092,-0.906
78895258,1,-0.036,-1.589
78895258,2,0.043,-2.193
78895262,-3,-0.055,0.734
78895262,-2,-0.06,0.735
78895262,-1,-0.06,0.59
78895262,0,-0.058,0.344
78895262,1,-0.031,-0.591
78895262,2,0.011,-1.583
78895262,3,0.052,-2.217
78895262,4,0.086,-2.485
78895263,-3,-0.052,-0.756
78895263,-2,-0.038,-0.66
78895263,-1,-0.024,-0.662
78895263,0,-0.014,-0.689
78895263,1,-0.024,-1.102
78895267,-3,-0.24,-5.397
78895267,-2,-0.241,-5.247
78895267,-1,-0.24,-5.182
78895267,0,-0.23,-5.26
78895267,1,-0.215,-5.502
78895267,2,-0.198,-5.832
78895267,3,-0.185,-6.037
78895267,4,-0.173,-6.057
78895267,5,-0.158,-5.911
78895267,6,-0.142,-5.618
78895275,-3,-0.1,-1.314
78895275,-2,-0.134,-1.264
78895275,-1,-0.164,-1.348
78895275,0,-0.175,-1.871
78895275,1,-0.169,-2.657
78895275,2,-0.151,-3.544
78895276,-3,-0.081,0.064
78895276,-2,-0.067,0.195
78895276,-1,-0.052,0.225
78895276,0,-0.035,0.202
78895276,1,-0.024,-0.381
78895276,2,-0.017,-1.077
78895276,3,-0.008,-1.703
78895276,4,0.007,-2.005
78895279,-3,-0.194,-3.324
78895279,-2,-0.195,-3.442
78895279,-1,-0.193,-3.632
78895279,0,-0.19,-4.026
78895279,1,-0.189,-4.627
78895280,-3,-0.066,0.68
78895280,-2,-0.036,1.651
78895280,-1,-0.007,2.485
78895280,0,0.019,3.047
78895280,1,0.033,2.966
78895280,2,0.04,2.446
78895280,3,0.044,1.772
78895280,4,0.043,1.137
78895280,5,0.043,0.703
78895280,6,0.044,0.468
78895281,-3,-0.036,2.195
78895281,-2,-0.022,2.362
78895281,-1,-0.006,2.483
78895281,0,0.008,2.486
78895281,1,0.02,2.622
78895281,2,0.035,2.866
78895281,3,0.048,3.088
78895281,4,0.056,3.074
78895281,5,0.056,2.626
78895281,6,0.045,1.917
78895281,7,0.031,1.266
78895281,8,0.033,0.873
78895281,9,0.041,0.729
78895281,10,0.056,0.808
78895281,11,0.068,0.944
78895281,12,0.079,1.182
78895281,13,0.087,1.333
78895281,14,0.092,1.423
78895281,15,0.096,1.497
78895281,16,0.097,1.554
78895281,17,0.096,1.672
78895281,18,0.092,1.87
78895281,19,0.083,1.969
78895281,20,0.073,1.938
78895281,21,0.059,1.871
78895283,-3,-0.083,-0.836
78895283,-2,-0.107,-1.566
78895283,-1,-0.128,-2.365
78895283,0,-0.136,-3.233
78895283,1,-0.137,-4.15
78895285,-3,-0.081,-2.077
78895285,-2,-0.07,-1.627
78895285,-1,-0.057,-1.267
78895285,0,-0.045,-0.917
78895289,-3,-0.106,-0.508
78895289,-2,-0.09,-0.256
78895289,-1,-0.073,-0.149
78895289,0,-0.058,-0.105
78895289,1,-0.058,-0.71
78895289,2,-0.052,-1.396
78895289,3,-0.042,-1.873
78895289,4,-0.027,-2.17
78895289,5,-0.013,-2.377
78895289,6,-0.002,-2.421
78895292,-3,-0.014,1.469
78895292,-2,-0.029,1.604
78895292,-1,-0.042,1.626
78895292,0,-0.054,1.17
78895294,-3,-0.095,-2.079
78895294,-2,-0.104,-2.07
78895294,-1,-0.111,-2.126
78895294,0,-0.12,-2.44
78895299,-3,-0.11,2.468
78895299,-2,-0.085,2.414
78895299,-1,-0.058,2.328
78895299,0,-0.03,2.285
78895299,1,-0.008,2.133
78895299,2,0.01,1.857
78895314,-3,-0.07,2.232
78895314,-2,-0.122,2.052
78895314,-1,-0.17,1.797
78895314,0,-0.176,1.492
78895314,1,-0.164,0.926
78895314,2,-0.138,0.301
78895314,3,-0.124,-0.319
78895314,4,-0.128,-0.851
78895314,5,-0.132,-1.21
78895314,6,-0.146,-1.792
78895314,7,-0.166,-2.457
78895314,8,-0.16,-2.521
78895319,-3,0.053,2.036
78895319,-2,0.067,2.023
78895319,-1,0.078,1.906
78895319,0,0.069,1.372
78895319,1,0.044,0.418
78895320,-3,-0.098,0.066
78895320,-2,-0.083,0.338
78895320,-1,-0.065,0.545
78895320,0,-0.036,0.623
78895320,1,-0.003,0.658
78895320,2,0.024,0.457
78895320,3,0.042,0.146
78895320,4,0.05,-0.185
78895329,-3,-0.079,-0.965
78895329,-2,-0.071,-0.478
78895329,-1,-0.061,-0.103
78895329,0,-0.039,-0.084
78895329,1,-0.01,-0.466
78895329,2,0.017,-1.027
78895329,3,0.045,-1.426
78895330,-3,-0.06,-1.353
78895330,-2,-0.086,-1.971
78895330,-1,-0.11,-2.661
78895330,0,-0.134,-3.482
78895330,1,-0.155,-4.228
78895330,2,-0.164,-4.767
78895330,3,-0.166,-5.019
78895330,4,-0.163,-5.083
78895330,5,-0.157,-5.18
78895330,6,-0.153,-5.249
78895330,7,-0.148,-5.191
78895331,-3,-0.272,-4.652
78895331,-2,-0.267,-4.664
78895331,-1,-0.258,-4.723
78895331,0,-0.245,-4.768
78895335,-3,0.04,5.435
78895335,-2,0.028,3.849
78895335,-1,0.017,2.421
78895335,0,-0.001,1.549
78895335,1,-0.022,1.243
78895335,2,-0.044,1.104
78895335,3,-0.063,0.514
78895335,4,-0.082,-0.263
78895335,5,-0.097,-0.848
78895335,6,-0.111,-1.204
78895335,7,-0.122,-1.438
78895335,8,-0.12,-1.519
78895335,9,-0.114,-1.524
78895335,10,-0.106,-1.438
78895335,11,-0.102,-1.348
78895335,12,-0.099,-1.211
78895335,13,-0.099,-1.139
78895335,14,-0.099,-1.048
78895335,15,-0.098,-0.886
78895335,16,-0.099,-0.685
78895335,17,-0.103,-0.503
78895335,18,-0.109,-0.332
78895335,19,-0.117,-0.237
78895335,20,-0.126,-0.18
78895335,21,-0.137,-0.043
78895335,22,-0.154,-0.06
78895335,23,-0.182,-0.191
78895335,24,-0.227,-0.398
78895335,25,-0.267,-0.702
78895335,26,-0.33,-0.903
78895335,27,-0.454,-1.012
78895335,28,-0.617,-1.262
78895335,29,-0.729,-1.511
78895335,30,-0.871,-1.816
78895338,-3,0.054,3.453
78895338,-2,0.001,3.146
78895338,-1,-0.044,2.777
78895338,0,-0.072,2.273
78895338,1,-0.064,2.131
78895338,2,-0.04,2.091
78895343,-3,0.034,0.293
78895343,-2,0.1,1.043
78895343,-1,0.161,1.759
78895343,0,0.186,2.332
78895343,1,0.181,2.383
78895343,2,0.156,1.902
78895343,3,0.139,1.11
78895343,4,0.134,0.466
78895343,5,0.133,0.251
78895343,6,0.13,0.286
78895343,7,0.124,0.41
78895343,8,0.126,0.622
78895343,9,0.128,0.864
78895343,10,0.132,1.109
78895343,11,0.131,1.266
78895343,12,0.13,1.466
78895343,13,0.131,1.601
78895343,14,0.133,1.774
78895343,15,0.136,1.965
78895343,16,0.137,2.075
78895343,17,0.137,2.196
78895343,18,0.137,2.365
78895343,19,0.134,2.433
78895343,20,0.13,2.473
78895343,21,0.126,2.578
78895343,22,0.124,2.542
78895343,23,0.119,2.478
78895343,24,0.105,2.373
78895343,25,0.097,2.134
78895343,26,0.075,1.831
78895343,27,0.006,1.502
78895343,28,-0.088,1.016
78895346,-3,-0.146,-1.89
78895346,-2,-0.139,-1.296
78895346,-1,-0.131,-0.798
78895346,0,-0.128,-0.674
78895346,1,-0.128,-1.039
78895346,2,-0.122,-1.648
78895346,3,-0.123,-2.412
78895346,4,-0.132,-3.14
78895346,5,-0.138,-3.653
78895346,6,-0.14,-4.009
78895346,7,-0.138,-4.173
78895346,8,-0.117,-4.045
78895346,9,-0.092,-3.709
78895346,10,-0.064,-3.206
78895346,11,-0.043,-2.775
78895346,12,-0.025,-2.324
78895346,13,-0.011,-1.988
78895346,14,0.004,-1.681
78895346,15,0.019,-1.402
78895346,16,0.03,-1.218
78895346,17,0.037,-1.053
78895347,-3,-0.026,1.382
78895347,-2,-0.046,1.177
78895347,-1,-0.061,0.909
78895347,0,-0.051,0.601
78895347,1,-0.023,0.393
78895347,2,0.012,0.235
78895347,3,0.037,0.317
78895347,4,0.05,0.538
78895347,5,0.059,0.77
78895347,6,0.058,0.941
78895347,7,0.042,0.844
78895347,8,0.028,0.738
78895347,9,0.016,0.795
78895347,10,0.015,0.981
78895347,11,0.013,1.081
78895347,12,0.01,1.13
78895347,13,0.002,1.024
78895347,14,-0.007,0.882
78895347,15,-0.012,0.768
78895347,16,-0.018,0.623
78895347,17,-0.025,0.522
78895347,18,-0.034,0.483
78895347,19,-0.049,0.418
78895349,-3,-0.174,-0.942
78895349,-2,-0.183,-1.7
78895349,-1,-0.188,-2.512
78895349,0,-0.192,-3.289
78895350,-3,-0.192,-3.28
78895350,-2,-0.196,-2.939
78895350,-1,-0.197,-2.679
78895350,0,-0.19,-2.672
78895350,1,-0.177,-2.98
78895350,2,-0.156,-3.363
78895357,-3,-0.125,0.414
78895357,-2,-0.118,0.789
78895357,-1,-0.108,1.092
78895357,0,-0.096,1.212
78895357,1,-0.084,1.188
78895357,2,-0.074,0.902
78895357,3,-0.074,0.465
78895357,4,-0.083,-0.114
78895357,5,-0.088,-0.649
78895357,6,-0.092,-0.976
78895357,7,-0.097,-1.165
78895357,8,-0.092,-1.165
78895357,9,-0.083,-1.051
78895357,10,-0.071,-0.873
78895357,11,-0.065,-0.749
78895357,12,-0.06,-0.569
78895357,13,-0.057,-0.488
78895357,14,-0.056,-0.399
78895357,15,-0.055,-0.318
78895357,16,-0.061,-0.283
78895357,17,-0.072,-0.261
78895357,18,-0.083,-0.201
78895357,19,-0.098,-0.25
78895357,20,-0.114,-0.341
78895357,21,-0.132,-0.359
78895357,22,-0.155,-0.466
78895357,23,-0.182,-0.569
78895365,-3,0.058,1.894
78895365,-2,0.036,1.961
78895365,-1,0.017,1.969
78895365,0,0,1.994
78895365,1,-0.01,1.99
78895365,2,-0.009,1.738
78895365,3,-0.012,1.333
78895365,4,-0.02,0.894
78895365,5,-0.031,0.497
78895365,6,-0.04,0.199
78895365,7,-0.045,0.023
78895365,8,-0.037,-0.009
78895365,9,-0.027,0.044
78895365,10,-0.018,0.176
78895365,11,-0.014,0.274
78895365,12,-0.01,0.416
78895365,13,-0.012,0.503
78895365,14,-0.016,0.598
78895365,15,-0.02,0.674
78895365,16,-0.028,0.697
78895365,17,-0.036,0.743
78895365,18,-0.043,0.87
78895365,19,-0.056,0.921
78895365,20,-0.071,0.916
78895365,21,-0.089,0.979
78895365,22,-0.111,0.901
78895365,23,-0.137,0.785
78895365,24,-0.179,0.712
78895365,25,-0.22,0.636
78895365,26,-0.282,0.614
78895365,27,-0.402,0.592
78895365,28,-0.56,0.466
78895365,29,-0.684,0.379
78895365,30,-0.877,0.218
78895365,31,-1.159,-0.045
78895365,32,-1.478,-0.315
78895365,33,-1.973,-0.778
78895365,34,-2.269,-1.09
78895365,35,-2.799,-1.581
78895365,36,-3.37,-2.309
78895365,37,-4.026,-2.903
78895365,38,-4.474,-3.34
78895365,39,-4.796,-3.697
78895365,40,-5.138,-3.983
78895365,41,-5.716,-4.378
78895365,42,-6.099,-4.55
78895365,43,-6.657,-4.871
78895365,44,-6.808,-4.801
78895365,45,-6.662,-4.011
78895365,46,-6.03,-2.707
78895365,47,-5.335,-1.524
78895365,48,-3.88,0.359
78895365,49,-1.701,3.058
78895365,50,0.807,5.972
78895365,51,3.057,8.652
78895365,52,5.651,11.614
78895366,-3,-0.058,-0.938
78895366,-2,-0.031,-0.719
78895366,-1,-0.005,-0.581
78895366,0,0.016,-0.462
78895371,-3,-0.194,-0.707
78895371,-2,-0.206,-1.334
78895371,-1,-0.215,-2.031
78895371,0,-0.205,-2.999
78895371,1,-0.179,-3.964
78895371,2,-0.147,-4.886
78895371,3,-0.115,-5.399
78895371,4,-0.09,-5.474
78895371,5,-0.067,-5.43
78895371,6,-0.049,-5.304
78895376,-3,-0.07,2.858
78895376,-2,-0.062,2.937
78895376,-1,-0.052,2.92
78895376,0,-0.032,2.458
78895376,1,-0.006,1.562
78895376,2,0.019,0.536
78895376,3,0.036,-0.353
78895376,4,0.044,-0.928
78895376,5,0.052,-1.282
78895376,6,0.058,-1.512
78895376,7,0.061,-1.586
78895376,8,0.073,-1.424
78895376,9,0.087,-1.123
78895376,10,0.103,-0.77
78895376,11,0.117,-0.536
78895376,12,0.133,-0.319
78895376,13,0.149,-0.163
78895376,14,0.163,0.005
78895376,15,0.174,0.262
78895376,16,0.181,0.566
78895378,-3,-0.097,1.049
78895378,-2,-0.076,1.414
78895378,-1,-0.052,1.673
78895378,0,-0.027,1.912
78895378,1,0.003,1.79
78895378,2,0.039,1.415
78895378,3,0.069,0.997
78895378,4,0.088,0.476
78895378,5,0.102,-0.018
78895378,6,0.114,-0.202
78895384,-3,-0.153,-1.825
78895384,-2,-0.165,-1.718
78895384,-1,-0.172,-1.67
78895384,0,-0.161,-1.907
78895384,1,-0.137,-2.287
78895384,2,-0.108,-2.701
78895384,3,-0.089,-3.052
78895387,-3,0.039,1.839
78895387,-2,0.019,1.413
78895387,-1,0.004,0.926
78895387,0,0.002,0.359
78895387,1,0.009,-0.316
78895387,2,0.017,-1.013
78895387,3,0.023,-1.623
78895387,4,0.031,-2.018
78895388,-3,-0.006,0.938
78895388,-2,0.012,1.219
78895388,-1,0.032,1.42
78895388,0,0.051,1.615
78895388,1,0.067,1.477
78895388,2,0.079,1.107
78895388,3,0.087,0.519
78895388,4,0.091,-0.088
78895388,5,0.096,-0.535
78895388,6,0.106,-0.714
78895388,7,0.119,-0.683
78895401,-3,-0.01,2.883
78895401,-2,-0.003,2.817
78895401,-1,0.006,2.724
78895401,0,0.014,2.63
78895401,1,0.01,2.293
78895401,2,0.008,1.776
78895401,3,-0.002,0.991
78895401,4,-0.018,0.272
78895401,5,-0.031,-0.197
78895401,6,-0.042,-0.484
78895401,7,-0.051,-0.605
78895401,8,-0.046,-0.521
78895401,9,-0.032,-0.286
78895401,10,-0.012,0.058
78895401,11,0.008,0.381
78895401,12,0.03,0.749
78895401,13,0.048,1.06
78895401,14,0.063,1.357
78895401,15,0.076,1.634
78895405,-3,0.033,3.398
78895405,-2,0.034,3.342
78895405,-1,0.036,3.184
78895405,0,0.038,3.013
78895405,1,0.051,2.789
78895405,2,0.082,2.784
78895408,-3,-0.075,-0.526
78895408,-2,-0.082,-0.455
78895408,-1,-0.088,-0.482
78895408,0,-0.094,-0.524
78895408,1,-0.109,-1.153
78895408,2,-0.125,-1.982
78895409,-3,-0.036,0.098
78895409,-2,-0.059,0.133
78895409,-1,-0.078,0.038
78895410,-3,0.106,1.17
78895410,-2,0.12,1.077
78895410,-1,0.13,0.938
78895410,0,0.136,0.792
78895410,1,0.113,0.318
78895410,2,0.084,-0.171
78895410,3,0.066,-0.564
78895410,4,0.06,-0.723
78895412,-3,-0.09,-0.088
78895412,-2,-0.091,0.562
78895412,-1,-0.088,1.145
78895412,0,-0.08,1.419
78895412,1,-0.069,1.378
78895412,2,-0.059,1.044
78895412,3,-0.055,0.652
78895412,4,-0.054,0.375
78895412,5,-0.051,0.22
78895412,6,-0.048,0.168
78895412,7,-0.045,0.141
78895412,8,-0.032,0.194
78895412,9,-0.017,0.314
78895412,10,-0.004,0.516
78895412,11,0.003,0.708
78895412,12,0.012,0.964
78895412,13,0.02,1.201
78895412,14,0.03,1.455
78895412,15,0.041,1.73
78895414,-3,-0.027,1.957
78895414,-2,-0.05,2.23
78895414,-1,-0.063,2.578
78895414,0,-0.05,3.019
78895414,1,-0.018,3.396
78895414,2,0.006,3.262
78895414,3,0.004,2.529
78895414,4,-0.009,1.707
78895414,5,-0.021,1.052
78895414,6,-0.031,0.6
78895414,7,-0.043,0.333
78895414,8,-0.04,0.268
78895414,9,-0.033,0.338
78895414,10,-0.021,0.522
78895414,11,-0.009,0.669
78895414,12,0.004,0.914
78895415,-3,-0.056,2.783
78895415,-2,-0.085,2.926
78895415,-1,-0.107,3.064
78895415,0,-0.104,2.926
78895415,1,-0.08,2.609
78895415,2,-0.045,2.153
78895415,3,-0.03,1.509
78895415,4,-0.033,0.974
78895415,5,-0.036,0.63
78895415,6,-0.04,0.432
78895415,7,-0.044,0.336
78895415,8,-0.035,0.383
78895415,9,-0.022,0.498
78895415,10,-0.004,0.693
78895415,11,0.01,0.836
78895415,12,0.021,1.013
78895415,13,0.031,1.135
78895415,14,0.043,1.306
78895415,15,0.058,1.568
78895415,16,0.073,1.867
78895415,17,0.088,2.292
78895415,18,0.101,2.796
78895415,19,0.104,3.132
78895415,20,0.099,3.236
78895415,21,0.087,3.196
78895415,22,0.069,2.97
78895415,23,0.043,2.799
78895415,24,-0.001,2.674
78895415,25,-0.047,2.584
78895423,-3,-0.05,1.876
78895423,-2,-0.05,1.45
78895423,-1,-0.046,0.994
78895423,0,-0.041,0.582
78895423,1,-0.028,0.099
78895426,-3,-0.08,-0.307
78895426,-2,-0.074,-0.026
78895426,-1,-0.066,0.247
78895426,0,-0.057,0.548
78895426,1,-0.051,0.493
78895426,2,-0.052,-0.048
78895426,3,-0.056,-0.894
78895426,4,-0.061,-1.651
78895426,5,-0.06,-2.111
78895426,6,-0.057,-2.327
78895426,7,-0.053,-2.391
78895426,8,-0.036,-2.271
78895426,9,-0.019,-1.926
78895426,10,-0.003,-1.518
78895426,11,0.005,-1.177
78895426,12,0.014,-0.833
78895426,13,0.024,-0.603
78895433,-3,-0.074,-1.309
78895433,-2,-0.074,-0.798
78895433,-1,-0.073,-0.43
78895433,0,-0.071,-0.632
78895433,1,-0.068,-1.315
78895433,2,-0.06,-2.204
78895434,-3,0.164,3.377
78895434,-2,0.125,2.669
78895434,-1,0.09,2.001
78895434,0,0.068,1.691
78895434,1,0.059,1.566
78895434,2,0.054,1.433
78895434,3,0.046,1.002
78895434,4,0.033,0.421
78895434,5,0.021,-0.12
78895434,6,0.008,-0.575
78895434,7,-0.005,-0.913
78895434,8,-0.008,-1.057
78895434,9,-0.009,-1.083
78895434,10,-0.01,-1.011
78895434,11,-0.014,-0.998
78895434,12,-0.015,-0.916
78895434,13,-0.015,-0.852
78895434,14,-0.015,-0.753
78895434,15,-0.014,-0.6
78895434,16,-0.017,-0.486
78895434,17,-0.022,-0.34
78895434,18,-0.029,-0.153
78895434,19,-0.042,-0.021
78895434,20,-0.056,0.024
78895434,21,-0.072,0.082
78895434,22,-0.089,0.043
78895434,23,-0.113,0.022
78895434,24,-0.152,0.018
78895434,25,-0.193,-0.109
78895434,26,-0.256,-0.282
78895434,27,-0.375,-0.498
78895434,28,-0.532,-0.857
78895434,29,-0.642,-1.199
78895434,30,-0.815,-1.658
78895434,31,-1.076,-2.192
78895434,32,-1.353,-2.763
78895434,33,-1.792,-3.486
78895437,-3,-0.148,-1.859
78895437,-2,-0.17,-1.563
78895437,-1,-0.189,-1.406
78895437,0,-0.19,-1.712
78895437,1,-0.189,-2.371
78895437,2,-0.194,-3.302
78895437,3,-0.202,-3.951
78895437,4,-0.21,-4.292
78895437,5,-0.213,-4.572
78895437,6,-0.215,-4.806
78895437,7,-0.21,-5.048
78895437,8,-0.183,-5.309
78895440,-3,0.002,1.599
78895440,-2,-0.024,1.133
78895440,-1,-0.047,0.571
78895440,0,-0.067,-0.265
78895440,1,-0.08,-1.179
78895446,-3,0.014,0.765
78895446,-2,0.011,0.987
78895446,-1,0.01,1.174
78895446,0,0.015,1.325
78895446,1,0.022,1.462
78895446,2,0.026,1.453
78895446,3,0.021,1.253
78895446,4,0.007,0.891
78895446,5,-0.006,0.508
78895446,6,-0.019,0.188
78895446,7,-0.03,-0.06
78895446,8,-0.028,-0.127
78895446,9,-0.023,-0.087
78895446,10,-0.018,0.021
78895446,11,-0.018,0.067
78895446,12,-0.019,0.137
78895446,13,-0.02,0.176
78895446,14,-0.021,0.27
78895446,15,-0.02,0.417
78895446,16,-0.019,0.554
78895446,17,-0.02,0.698
78895446,18,-0.022,0.862
78895446,19,-0.032,0.905
78895446,20,-0.046,0.857
78895446,21,-0.062,0.85
78895446,22,-0.079,0.741
78895446,23,-0.101,0.651
78895446,24,-0.139,0.563
78895446,25,-0.177,0.326
78895446,26,-0.237,0.038
78895446,27,-0.356,-0.3
78895446,28,-0.51,-0.804
78895446,29,-0.621,-1.274
78895446,30,-0.8,-1.875
78895446,31,-1.081,-2.528
78895446,32,-1.393,-3.046
78895446,33,-1.882,-3.83
78895448,-3,-0.195,-4.118
78895448,-2,-0.217,-3.809
78895448,-1,-0.234,-3.585
78895448,0,-0.231,-3.655
78895448,1,-0.217,-3.951
78895448,2,-0.2,-4.348
78895457,-3,-0.067,-2.44
78895457,-2,-0.098,-2.104
78895457,-1,-0.046,-1.579
78895458,-3,-0.037,0.35
78895458,-2,-0.038,0.432
78895458,-1,-0.038,0.478
78895458,0,-0.031,0.613
78895458,1,-0.019,0.786
78895458,2,-0.01,0.765
78895458,3,-0.006,0.425
78895458,4,-0.01,-0.173
78895462,-3,0.094,3.779
78895462,-2,0.082,3.505
78895462,-1,0.075,3.195
78895462,0,0.069,2.911
78895462,1,0.065,2.56
78895462,2,0.07,2.056
78895462,3,0.076,1.497
78895462,4,0.075,0.897
78895466,-3,-0.075,-1.881
78895466,-2,-0.082,-1.625
78895466,-1,-0.087,-1.389
78895466,0,-0.082,-1.305
78895466,1,-0.073,-1.407
78895468,-3,-0.038,2.907
78895468,-2,-0.058,2.418
78895468,-1,-0.069,2.007
78895468,0,-0.053,1.714
78895468,1,-0.017,1.842
78895468,2,0.003,1.8
78895468,3,-0.004,1.412
78895468,4,-0.024,0.853
78895468,5,-0.041,0.218
78895468,6,-0.055,-0.25
78895468,7,-0.065,-0.564
78895468,8,-0.063,-0.667
78895468,9,-0.059,-0.63
78895468,10,-0.053,-0.516
78895468,11,-0.053,-0.491
78895468,12,-0.052,-0.398
78895468,13,-0.052,-0.312
78895468,14,-0.049,-0.188
78895468,15,-0.042,-0.012
78895468,16,-0.036,0.154
78895468,17,-0.033,0.364
78895468,18,-0.03,0.66
78895468,19,-0.034,0.847
78895468,20,-0.044,0.818
78895468,21,-0.063,0.744
78895468,22,-0.088,0.59
78895468,23,-0.119,0.432
78895470,-3,0.025,2.008
78895470,-2,0.062,2.028
78895470,-1,0.099,2.014
78895470,0,0.118,1.875
78895470,1,0.123,1.59
78895470,2,0.115,1.218
78895470,3,0.108,0.81
78895470,4,0.108,0.536
78895470,5,0.112,0.393
78895470,6,0.114,0.344
78895474,-3,-0.12,-1.289
78895474,-2,-0.137,-1.556
78895474,-1,-0.15,-1.913
78895474,0,-0.148,-2.509
78895474,1,-0.135,-3.21
78895474,2,-0.124,-3.907
78895474,3,-0.117,-4.329
78895479,-3,0.018,2.931
78895479,-2,0.008,2.427
78895479,-1,0.001,1.916
78895479,0,0.005,1.504
78895479,1,0.02,1.115
78895479,2,0.039,0.62
78895479,3,0.056,0.061
78895479,4,0.068,-0.364
78895479,5,0.078,-0.597
78895484,-3,0.008,0.09
78895484,-2,-0.002,-0.142
78895484,-1,-0.012,-0.44
78895484,0,-0.03,-0.947
78895484,1,-0.052,-1.584
78895489,-3,-0.136,-0.877
78895489,-2,-0.149,-0.724
78895489,-1,-0.16,-0.712
78895489,0,-0.155,-1.222
78895489,1,-0.134,-2.047
78895492,-3,0.043,1.728
78895492,-2,0.041,1.518
78895492,-1,0.039,1.183
78895492,0,0.026,0.419
78895496,-3,-0.124,-3.352
78895496,-2,-0.139,-3.742
78895496,-1,-0.152,-4.205
78895496,0,-0.164,-4.649
78895496,1,-0.169,-5.062
78895496,2,-0.168,-5.626
78895510,-3,-0.102,-0.368
78895510,-2,-0.12,-0.885
78895510,-1,-0.136,-1.508
78895510,0,-0.15,-2.385
78895510,1,-0.158,-3.285
78895510,2,-0.156,-4.041
78895510,3,-0.152,-4.42
78895510,4,-0.147,-4.514
